"combined_bucket","amount_percentile_bin","score_percentile_bin","min_amount","max_amount","min_score","max_score","total_transactions","fraud_transactions","fraud_percentage"
1535,16,35,8.97000,9.60000,"165","171",4569,4,0.09
1536,16,36,8.97000,9.60000,"171","176",4497,2,0.04
1537,16,37,8.97000,9.60000,"176","182",4511,1,0.02
1538,16,38,8.97000,9.60000,"182","188",4445,1,0.02
1539,16,39,8.97000,9.60000,"188","194",4371,5,0.11
1540,16,40,8.97000,9.60000,"194","200",4413,2,0.05
1541,16,41,8.97000,9.60000,"200","206",4262,1,0.02
1542,16,42,8.97000,9.60000,"206","212",4199,4,0.10
1543,16,43,8.97000,9.60000,"212","217",4239,2,0.05
1544,16,44,8.97000,9.60000,"217","223",4212,7,0.17
1545,16,45,8.97000,9.60000,"223","230",4234,2,0.05
1546,16,46,8.97000,9.60000,"230","236",4149,1,0.02
1547,16,47,8.97000,9.60000,"236","242",4276,1,0.02
1548,16,48,8.97000,9.60000,"242","249",4014,6,0.15
1549,16,49,8.97000,9.60000,"249","255",4152,7,0.17
1550,16,50,8.97000,9.60000,"255","261",3903,4,0.10
1551,16,51,8.97000,9.60000,"261","267",3997,6,0.15
1552,16,52,8.97000,9.60000,"267","273",3978,1,0.03
1553,16,53,8.97000,9.60000,"274","280",3913,5,0.13
1554,16,54,8.97000,9.60000,"280","287",3884,3,0.08
1555,16,55,8.97000,9.60000,"287","294",3855,4,0.10
1556,16,56,8.97000,9.60000,"294","301",3844,3,0.08
1557,16,57,8.97000,9.60000,"301","307",3821,4,0.10
1558,16,58,8.97000,9.60000,"307","314",3685,3,0.08
1559,16,59,8.97000,9.60000,"314","321",3591,4,0.11
1560,16,60,8.97000,9.60000,"321","328",3710,9,0.24
1561,16,61,8.97000,9.60000,"328","336",3569,7,0.20
1562,16,62,8.97000,9.60000,"336","343",3617,4,0.11
1563,16,63,8.97000,9.60000,"344","351",3437,6,0.17
1564,16,64,8.97000,9.60000,"351","358",3492,6,0.17
1565,16,65,8.97000,9.60000,"358","366",3384,6,0.18
1566,16,66,8.97000,9.60000,"366","374",3385,5,0.15
1567,16,67,8.97000,9.60000,"374","382",3290,3,0.09
1568,16,68,8.97000,9.60000,"382","390",3369,4,0.12
1569,16,69,8.97000,9.60000,"390","399",3370,3,0.09
1570,16,70,8.97000,9.60000,"400","408",3174,3,0.09
1571,16,71,8.97000,9.60000,"408","417",3385,2,0.06
1572,16,72,8.97000,9.60000,"418","427",3208,10,0.31
1573,16,73,8.97000,9.60000,"427","437",3069,2,0.07
1574,16,74,8.97000,9.60000,"438","448",3071,5,0.16
1575,16,75,8.97000,9.60000,"448","459",3046,9,0.30
1576,16,76,8.97000,9.60000,"459","469",2817,5,0.18
1577,16,77,8.97000,9.60000,"470","481",2930,11,0.38
1578,16,78,8.97000,9.60000,"482","493",2686,3,0.11
1579,16,79,8.97000,9.60000,"494","507",2900,6,0.21
1580,16,80,8.97000,9.60000,"507","521",2582,11,0.43
1581,16,81,8.97000,9.60000,"522","537",2482,5,0.20
1582,16,82,8.97000,9.60000,"537","551",2500,7,0.28
1583,16,83,8.97000,9.60000,"552","563",2487,7,0.28
1584,16,84,8.97000,9.60000,"564","576",2138,5,0.23
1585,16,85,8.97000,9.60000,"576","589",2264,9,0.40
1586,16,86,8.97000,9.60000,"590","604",2024,11,0.54
1587,16,87,8.97000,9.60000,"604","619",2134,6,0.28
1588,16,88,8.97000,9.60000,"619","635",1833,5,0.27
1589,16,89,8.97000,9.60000,"635","651",1705,6,0.35
1590,16,90,8.97000,9.60000,"652","664",1588,6,0.38
1591,16,91,8.97000,9.60000,"664","679",1601,14,0.87
1592,16,92,8.97000,9.60000,"680","695",1433,3,0.21
1593,16,93,8.97000,9.60000,"696","713",1380,7,0.51
1594,16,94,8.97000,9.60000,"714","733",1242,5,0.40
1595,16,95,8.97000,9.60000,"734","753",1134,6,0.53
1596,16,96,8.97000,9.60000,"754","769",981,9,0.92
1597,16,97,8.97000,9.60000,"770","789",881,5,0.57
1598,16,98,8.97000,9.60000,"790","811",796,8,1.01
1599,16,99,8.97000,9.60000,"811","838",656,6,0.91
1600,16,100,8.97000,9.60000,"838","992",579,3,0.52
1601,17,1,9.60000,9.90000,"002","019",3675,0,0.00
1602,17,2,9.60000,9.90000,"019","026",3296,2,0.06
1603,17,3,9.60000,9.90000,"026","032",3270,2,0.06
1604,17,4,9.60000,9.90000,"032","037",3255,1,0.03
1605,17,5,9.60000,9.90000,"037","041",3470,1,0.03
1606,17,6,9.60000,9.90000,"041","045",3534,3,0.08
1607,17,7,9.60000,9.90000,"045","048",3635,1,0.03
1608,17,8,9.60000,9.90000,"048","051",3676,4,0.11
1609,17,9,9.60000,9.90000,"051","055",3770,3,0.08
1610,17,10,9.60000,9.90000,"055","059",3938,2,0.05
1611,17,11,9.60000,9.90000,"059","063",4021,1,0.02
1612,17,12,9.60000,9.90000,"063","066",3831,3,0.08
1613,17,13,9.60000,9.90000,"066","070",4006,1,0.02
1614,17,14,9.60000,9.90000,"070","073",4087,3,0.07
1615,17,15,9.60000,9.90000,"073","076",3959,3,0.08
1616,17,16,9.60000,9.90000,"076","079",4006,2,0.05
1617,17,17,9.60000,9.90000,"079","083",4155,2,0.05
1618,17,18,9.60000,9.90000,"083","086",3970,3,0.08
1619,17,19,9.60000,9.90000,"086","089",3979,6,0.15
1620,17,20,9.60000,9.90000,"089","092",3998,6,0.15
1621,17,21,9.60000,9.90000,"092","096",4062,6,0.15
1622,17,22,9.60000,9.90000,"096","099",4008,6,0.15
1623,17,23,9.60000,9.90000,"099","104",4009,3,0.07
1624,17,24,9.60000,9.90000,"104","109",3959,4,0.10
1625,17,25,9.60000,9.90000,"109","114",3958,4,0.10
1626,17,26,9.60000,9.90000,"114","120",3929,5,0.13
1627,17,27,9.60000,9.90000,"120","126",3914,4,0.10
1628,17,28,9.60000,9.90000,"126","131",3981,3,0.08
1629,17,29,9.60000,9.90000,"131","137",3943,6,0.15
1630,17,30,9.60000,9.90000,"137","143",3805,6,0.16
1631,17,31,9.60000,9.90000,"143","148",4032,7,0.17
1632,17,32,9.60000,9.90000,"148","154",3937,8,0.20
1633,17,33,9.60000,9.90000,"154","159",3946,9,0.23
1634,17,34,9.60000,9.90000,"159","165",4027,9,0.22
1635,17,35,9.60000,9.90000,"165","171",3994,7,0.18
1636,17,36,9.60000,9.90000,"171","176",3998,6,0.15
1637,17,37,9.60000,9.90000,"176","182",4216,10,0.24
1638,17,38,9.60000,9.90000,"182","188",4055,6,0.15
1639,17,39,9.60000,9.90000,"188","194",4126,10,0.24
1640,17,40,9.60000,9.90000,"194","200",4165,9,0.22
1641,17,41,9.60000,9.90000,"200","206",4069,8,0.20
1642,17,42,9.60000,9.90000,"206","212",3975,6,0.15
1643,17,43,9.60000,9.90000,"212","217",4160,9,0.22
1644,17,44,9.60000,9.90000,"217","223",4121,9,0.22
1645,17,45,9.60000,9.90000,"223","230",4140,12,0.29
1646,17,46,9.60000,9.90000,"230","236",4223,17,0.40
1647,17,47,9.60000,9.90000,"236","242",4192,5,0.12
1648,17,48,9.60000,9.90000,"242","249",4182,10,0.24
1649,17,49,9.60000,9.90000,"249","255",4318,12,0.28
1650,17,50,9.60000,9.90000,"255","261",4293,9,0.21
1651,17,51,9.60000,9.90000,"261","267",4368,18,0.41
1652,17,52,9.60000,9.90000,"267","273",4308,14,0.32
1653,17,53,9.60000,9.90000,"274","280",4475,16,0.36
1654,17,54,9.60000,9.90000,"280","287",4481,12,0.27
1655,17,55,9.60000,9.90000,"287","294",4495,12,0.27
1656,17,56,9.60000,9.90000,"294","301",4415,15,0.34
1657,17,57,9.60000,9.90000,"301","307",4509,20,0.44
1658,17,58,9.60000,9.90000,"307","314",4552,17,0.37
1659,17,59,9.60000,9.90000,"314","321",4409,13,0.29
1660,17,60,9.60000,9.90000,"321","328",4509,11,0.24
1661,17,61,9.60000,9.90000,"328","336",4395,14,0.32
1662,17,62,9.60000,9.90000,"336","343",4420,19,0.43
1663,17,63,9.60000,9.90000,"344","351",4293,19,0.44
1664,17,64,9.60000,9.90000,"351","358",4439,19,0.43
1665,17,65,9.60000,9.90000,"358","366",4193,18,0.43
1666,17,66,9.60000,9.90000,"366","374",4228,20,0.47
1667,17,67,9.60000,9.90000,"374","382",4035,24,0.59
1668,17,68,9.60000,9.90000,"382","390",4151,21,0.51
1669,17,69,9.60000,9.90000,"390","399",4186,20,0.48
1670,17,70,9.60000,9.90000,"400","408",3949,11,0.28
1671,17,71,9.60000,9.90000,"408","417",4214,11,0.26
1672,17,72,9.60000,9.90000,"418","427",3985,14,0.35
1673,17,73,9.60000,9.90000,"427","437",3737,18,0.48
1674,17,74,9.60000,9.90000,"438","448",3725,20,0.54
1675,17,75,9.60000,9.90000,"448","459",3787,18,0.48
1676,17,76,9.60000,9.90000,"459","469",3430,25,0.73
1677,17,77,9.60000,9.90000,"470","481",3580,15,0.42
1678,17,78,9.60000,9.90000,"482","493",3365,17,0.51
1679,17,79,9.60000,9.90000,"494","507",3461,15,0.43
1680,17,80,9.60000,9.90000,"507","521",3275,15,0.46
1681,17,81,9.60000,9.90000,"522","537",3096,11,0.36
1682,17,82,9.60000,9.90000,"537","551",3009,13,0.43
1683,17,83,9.60000,9.90000,"552","563",3005,11,0.37
1684,17,84,9.60000,9.90000,"564","576",2667,11,0.41
1685,17,85,9.60000,9.90000,"576","589",2693,17,0.63
1686,17,86,9.60000,9.90000,"590","604",2577,15,0.58
1687,17,87,9.60000,9.90000,"604","619",2573,13,0.51
1688,17,88,9.60000,9.90000,"619","635",2306,11,0.48
1689,17,89,9.60000,9.90000,"635","651",2245,14,0.62
1690,17,90,9.60000,9.90000,"652","664",2071,9,0.43
1691,17,91,9.60000,9.90000,"664","679",2075,11,0.53
1692,17,92,9.60000,9.90000,"680","695",1761,6,0.34
1693,17,93,9.60000,9.90000,"696","713",1721,8,0.46
1694,17,94,9.60000,9.90000,"714","733",1715,4,0.23
1695,17,95,9.60000,9.90000,"734","753",1605,4,0.25
1696,17,96,9.60000,9.90000,"754","769",1443,10,0.69
1697,17,97,9.60000,9.90000,"770","789",1445,12,0.83
1698,17,98,9.60000,9.90000,"790","811",1478,13,0.88
1699,17,99,9.60000,9.90000,"811","838",1412,11,0.78
1700,17,100,9.60000,9.90000,"838","993",1252,4,0.32
1701,18,1,9.90000,10.03000,"003","019",1741,2,0.11
1702,18,2,9.90000,10.03000,"019","026",2508,1,0.04
1703,18,3,9.90000,10.03000,"026","032",3277,1,0.03
1704,18,4,9.90000,10.03000,"032","037",3795,2,0.05
1705,18,5,9.90000,10.03000,"037","041",4138,1,0.02
1706,18,6,9.90000,10.03000,"041","045",4293,1,0.02
1707,18,7,9.90000,10.03000,"045","048",4626,2,0.04
1708,18,8,9.90000,10.03000,"048","051",4526,2,0.04
1709,18,9,9.90000,10.03000,"051","055",4734,2,0.04
1710,18,10,9.90000,10.03000,"055","059",4544,1,0.02
1711,18,11,9.90000,10.03000,"059","063",4772,4,0.08
1712,18,12,9.90000,10.03000,"063","066",4774,3,0.06
1713,18,13,9.90000,10.03000,"066","070",4736,3,0.06
1714,18,14,9.90000,10.03000,"070","073",4717,1,0.02
1715,18,15,9.90000,10.03000,"073","076",4726,7,0.15
1716,18,16,9.90000,10.03000,"076","079",4765,4,0.08
1717,18,17,9.90000,10.03000,"079","083",4692,1,0.02
1718,18,18,9.90000,10.03000,"083","086",4695,6,0.13
1719,18,19,9.90000,10.03000,"086","089",4616,6,0.13
1720,18,20,9.90000,10.03000,"089","092",4597,2,0.04
1721,18,21,9.90000,10.03000,"092","096",4624,2,0.04
1722,18,22,9.90000,10.03000,"096","099",4623,3,0.06
1723,18,23,9.90000,10.03000,"099","104",4706,0,0.00
1724,18,24,9.90000,10.03000,"104","109",4611,3,0.07
1725,18,25,9.90000,10.03000,"109","114",4504,3,0.07
1726,18,26,9.90000,10.03000,"114","120",4568,1,0.02
1727,18,27,9.90000,10.03000,"120","126",4662,3,0.06
1728,18,28,9.90000,10.03000,"126","131",4392,6,0.14
1729,18,29,9.90000,10.03000,"131","137",4533,2,0.04
1730,18,30,9.90000,10.03000,"137","143",4497,4,0.09
1731,18,31,9.90000,10.03000,"143","148",4416,5,0.11
1732,18,32,9.90000,10.03000,"148","154",4475,2,0.04
1733,18,33,9.90000,10.03000,"154","159",4412,2,0.05
1734,18,34,9.90000,10.03000,"159","165",4411,4,0.09
1735,18,35,9.90000,10.03000,"165","171",4372,6,0.14
1736,18,36,9.90000,10.03000,"171","176",4351,6,0.14
1737,18,37,9.90000,10.03000,"176","182",4358,1,0.02
1738,18,38,9.90000,10.03000,"182","188",4390,3,0.07
1739,18,39,9.90000,10.03000,"188","194",4358,4,0.09
1740,18,40,9.90000,10.03000,"194","200",4383,2,0.05
1741,18,41,9.90000,10.03000,"200","206",4369,3,0.07
1742,18,42,9.90000,10.03000,"206","212",4357,3,0.07
1743,18,43,9.90000,10.03000,"212","217",4367,6,0.14
1744,18,44,9.90000,10.03000,"217","223",4186,3,0.07
1745,18,45,9.90000,10.03000,"223","230",4134,5,0.12
1746,18,46,9.90000,10.03000,"230","236",4205,1,0.02
1747,18,47,9.90000,10.03000,"236","242",4173,5,0.12
1748,18,48,9.90000,10.03000,"242","249",4107,8,0.19
1749,18,49,9.90000,10.03000,"249","255",4081,9,0.22
1750,18,50,9.90000,10.03000,"255","261",4114,6,0.15
1751,18,51,9.90000,10.03000,"261","267",4098,9,0.22
1752,18,52,9.90000,10.03000,"267","273",4076,6,0.15
1753,18,53,9.90000,10.03000,"274","280",4047,9,0.22
1754,18,54,9.90000,10.03000,"280","287",3908,2,0.05
1755,18,55,9.90000,10.03000,"287","294",4013,7,0.17
1756,18,56,9.90000,10.03000,"294","301",3914,8,0.20
1757,18,57,9.90000,10.03000,"301","307",3844,6,0.16
1758,18,58,9.90000,10.03000,"307","314",3780,3,0.08
1759,18,59,9.90000,10.03000,"314","321",3776,7,0.19
1760,18,60,9.90000,10.03000,"321","328",3767,9,0.24
1761,18,61,9.90000,10.03000,"328","336",3720,5,0.13
1762,18,62,9.90000,10.03000,"336","343",3825,13,0.34
1763,18,63,9.90000,10.03000,"344","351",3701,7,0.19
1764,18,64,9.90000,10.03000,"351","358",3710,9,0.24
1765,18,65,9.90000,10.03000,"358","366",3668,7,0.19
1766,18,66,9.90000,10.03000,"366","374",3665,3,0.08
1767,18,67,9.90000,10.03000,"374","382",3443,7,0.20
1768,18,68,9.90000,10.03000,"382","390",3644,9,0.25
1769,18,69,9.90000,10.03000,"390","399",3686,8,0.22
1770,18,70,9.90000,10.03000,"400","408",3362,9,0.27
1771,18,71,9.90000,10.03000,"408","417",3549,12,0.34
1772,18,72,9.90000,10.03000,"418","427",3500,6,0.17
1773,18,73,9.90000,10.03000,"427","437",3401,7,0.21
1774,18,74,9.90000,10.03000,"438","448",3308,11,0.33
1775,18,75,9.90000,10.03000,"448","459",3397,15,0.44
1776,18,76,9.90000,10.03000,"459","469",3155,10,0.32
1777,18,77,9.90000,10.03000,"470","481",3404,7,0.21
1778,18,78,9.90000,10.03000,"482","493",3144,16,0.51
1779,18,79,9.90000,10.03000,"494","507",3257,13,0.40
1780,18,80,9.90000,10.03000,"507","521",3007,16,0.53
1781,18,81,9.90000,10.03000,"522","537",2813,18,0.64
1782,18,82,9.90000,10.03000,"537","551",2753,12,0.44
1783,18,83,9.90000,10.03000,"552","563",2789,15,0.54
1784,18,84,9.90000,10.03000,"564","576",2544,13,0.51
1785,18,85,9.90000,10.03000,"576","589",2540,13,0.51
1786,18,86,9.90000,10.03000,"590","604",2324,18,0.77
1787,18,87,9.90000,10.03000,"604","619",2282,11,0.48
1788,18,88,9.90000,10.03000,"619","635",2097,16,0.76
1789,18,89,9.90000,10.03000,"635","651",1980,10,0.51
1790,18,90,9.90000,10.03000,"652","664",1698,10,0.59
1791,18,91,9.90000,10.03000,"664","679",1781,14,0.79
1792,18,92,9.90000,10.02000,"680","695",1486,11,0.74
1793,18,93,9.90000,10.03000,"696","713",1499,15,1.00
1794,18,94,9.90000,10.03000,"714","733",1370,17,1.24
1795,18,95,9.90000,10.03000,"734","753",1318,16,1.21
1796,18,96,9.90000,10.03000,"754","769",1356,16,1.18
1797,18,97,9.90000,10.03000,"770","789",1188,20,1.68
1798,18,98,9.90000,10.03000,"790","811",1221,23,1.88
1799,18,99,9.90000,10.03000,"811","838",1036,20,1.93
1800,18,100,9.90000,10.03000,"838","990",931,9,0.97
1801,19,1,10.03000,10.80000,"005","019",488,0,0.00
1802,19,2,10.03000,10.80000,"019","026",1313,0,0.00
1803,19,3,10.03000,10.80000,"026","032",2169,0,0.00
1804,19,4,10.03000,10.80000,"032","037",2728,1,0.04
1805,19,5,10.03000,10.80000,"037","041",3323,0,0.00
1806,19,6,10.03000,10.80000,"041","045",3812,0,0.00
1807,19,7,10.03000,10.80000,"045","048",4226,1,0.02
1808,19,8,10.03000,10.80000,"048","051",4461,0,0.00
1809,19,9,10.03000,10.80000,"051","055",4742,2,0.04
1810,19,10,10.03000,10.80000,"055","059",4628,0,0.00
1811,19,11,10.03000,10.80000,"059","063",4881,1,0.02
1812,19,12,10.03000,10.80000,"063","066",5089,2,0.04
1813,19,13,10.03000,10.80000,"066","070",4983,0,0.00
1814,19,14,10.03000,10.80000,"070","073",5075,1,0.02
1815,19,15,10.03000,10.80000,"073","076",5020,2,0.04
1816,19,16,10.03000,10.80000,"076","079",5084,0,0.00
1817,19,17,10.03000,10.80000,"079","083",5128,1,0.02
1818,19,18,10.03000,10.80000,"083","086",5122,1,0.02
1819,19,19,10.03000,10.80000,"086","089",5123,0,0.00
1820,19,20,10.03000,10.80000,"089","092",5099,0,0.00
1821,19,21,10.03000,10.80000,"092","096",4864,3,0.06
1822,19,22,10.03000,10.80000,"096","099",4864,3,0.06
1823,19,23,10.03000,10.80000,"099","104",4682,3,0.06
1824,19,24,10.03000,10.80000,"104","109",4865,4,0.08
1825,19,25,10.03000,10.80000,"109","114",4806,1,0.02
1826,19,26,10.03000,10.80000,"114","120",4701,0,0.00
1827,19,27,10.03000,10.80000,"120","126",4767,2,0.04
1828,19,28,10.03000,10.80000,"126","131",4732,0,0.00
1829,19,29,10.03000,10.80000,"131","137",4468,0,0.00
1830,19,30,10.03000,10.80000,"137","143",4462,3,0.07
1831,19,31,10.03000,10.80000,"143","148",4532,1,0.02
1832,19,32,10.03000,10.80000,"148","154",4483,1,0.02
1833,19,33,10.03000,10.80000,"154","159",4519,2,0.04
1834,19,34,10.03000,10.80000,"159","165",4427,4,0.09
1835,19,35,10.03000,10.80000,"165","171",4302,2,0.05
1836,19,36,10.03000,10.80000,"171","176",4353,4,0.09
1837,19,37,10.03000,10.80000,"176","182",4239,3,0.07
1838,19,38,10.03000,10.80000,"182","188",4153,2,0.05
1839,19,39,10.03000,10.80000,"188","194",4188,1,0.02
1840,19,40,10.03000,10.80000,"194","200",4183,3,0.07
1841,19,41,10.03000,10.80000,"200","206",4041,4,0.10
1842,19,42,10.03000,10.80000,"206","212",4078,2,0.05
1843,19,43,10.03000,10.80000,"212","217",3956,3,0.08
1844,19,44,10.03000,10.80000,"217","223",4007,3,0.07
1845,19,45,10.03000,10.80000,"223","230",3993,2,0.05
1846,19,46,10.03000,10.80000,"230","236",3978,6,0.15
1847,19,47,10.03000,10.80000,"236","242",4056,4,0.10
1848,19,48,10.03000,10.80000,"242","249",3907,1,0.03
1849,19,49,10.03000,10.80000,"249","255",4036,2,0.05
1850,19,50,10.03000,10.80000,"255","261",3873,2,0.05
1851,19,51,10.03000,10.80000,"261","267",3950,3,0.08
1852,19,52,10.03000,10.80000,"267","273",3875,3,0.08
1853,19,53,10.03000,10.80000,"274","280",3847,2,0.05
1854,19,54,10.03000,10.80000,"280","287",3862,6,0.16
1855,19,55,10.03000,10.80000,"287","294",3796,3,0.08
1856,19,56,10.03000,10.80000,"294","301",3701,6,0.16
1857,19,57,10.03000,10.80000,"301","307",4004,9,0.22
1858,19,58,10.03000,10.80000,"307","314",3770,4,0.11
1859,19,59,10.03000,10.80000,"314","321",3708,6,0.16
1860,19,60,10.03000,10.80000,"321","328",3658,1,0.03
1861,19,61,10.03000,10.80000,"328","336",3525,4,0.11
1862,19,62,10.03000,10.80000,"336","343",3732,4,0.11
1863,19,63,10.03000,10.80000,"344","351",3647,10,0.27
1864,19,64,10.03000,10.80000,"351","358",3626,10,0.28
1865,19,65,10.03000,10.80000,"358","366",3564,6,0.17
1866,19,66,10.03000,10.80000,"366","374",3543,6,0.17
1867,19,67,10.03000,10.80000,"374","382",3556,9,0.25
1868,19,68,10.03000,10.80000,"382","390",3574,8,0.22
1869,19,69,10.03000,10.80000,"390","399",3495,7,0.20
1870,19,70,10.03000,10.80000,"400","408",3329,13,0.39
1871,19,71,10.03000,10.80000,"408","417",3503,7,0.20
1872,19,72,10.03000,10.80000,"418","427",3428,10,0.29
1873,19,73,10.03000,10.80000,"427","437",3396,8,0.24
1874,19,74,10.03000,10.80000,"438","448",3275,15,0.46
1875,19,75,10.03000,10.80000,"448","459",3375,6,0.18
1876,19,76,10.03000,10.80000,"459","469",3155,3,0.10
1877,19,77,10.03000,10.80000,"470","481",3379,11,0.33
1878,19,78,10.03000,10.80000,"482","493",3073,5,0.16
1879,19,79,10.03000,10.80000,"494","507",3252,5,0.15
1880,19,80,10.03000,10.80000,"507","521",3040,4,0.13
1881,19,81,10.03000,10.80000,"522","537",2882,7,0.24
1882,19,82,10.03000,10.80000,"537","551",2890,11,0.38
1883,19,83,10.03000,10.80000,"552","563",2809,10,0.36
1884,19,84,10.03000,10.80000,"564","576",2519,5,0.20
1885,19,85,10.03000,10.80000,"576","589",2616,14,0.54
1886,19,86,10.03000,10.80000,"590","604",2388,10,0.42
1887,19,87,10.03000,10.80000,"604","619",2490,4,0.16
1888,19,88,10.03000,10.80000,"619","635",2241,9,0.40
1889,19,89,10.03000,10.80000,"635","651",2170,4,0.18
1890,19,90,10.03000,10.80000,"652","664",1981,7,0.35
1891,19,91,10.03000,10.80000,"664","679",2026,7,0.35
1892,19,92,10.03000,10.80000,"680","695",1802,10,0.55
1893,19,93,10.03000,10.80000,"696","713",1832,5,0.27
1894,19,94,10.03000,10.80000,"714","733",1745,9,0.52
1895,19,95,10.03000,10.80000,"734","753",1764,13,0.74
1896,19,96,10.03000,10.80000,"754","769",1748,8,0.46
1897,19,97,10.03000,10.80000,"770","789",1726,11,0.64
1898,19,98,10.03000,10.80000,"790","811",1792,16,0.89
1899,19,99,10.03000,10.80000,"811","838",1964,22,1.12
1900,19,100,10.03000,10.80000,"838","992",1754,15,0.86
1901,20,1,10.80000,11.20000,"003","019",1360,1,0.07
1902,20,2,10.80000,11.19000,"019","026",2094,1,0.05
1903,20,3,10.80000,11.19000,"026","032",2906,2,0.07
1904,20,4,10.80000,11.20000,"032","037",3411,1,0.03
1905,20,5,10.80000,11.20000,"037","041",3909,1,0.03
1906,20,6,10.80000,11.20000,"041","045",4308,0,0.00
1907,20,7,10.80000,11.20000,"045","048",4508,1,0.02
1908,20,8,10.80000,11.20000,"048","051",4865,0,0.00
1909,20,9,10.80000,11.20000,"051","055",4789,3,0.06
1910,20,10,10.80000,11.20000,"055","059",4868,1,0.02
1911,20,11,10.80000,11.20000,"059","063",5179,2,0.04
1912,20,12,10.80000,11.20000,"063","066",4927,2,0.04
1913,20,13,10.80000,11.20000,"066","070",5353,1,0.02
1914,20,14,10.80000,11.20000,"070","073",5055,2,0.04
1915,20,15,10.80000,11.20000,"073","076",5112,1,0.02
1916,20,16,10.80000,11.20000,"076","079",5070,2,0.04
1917,20,17,10.80000,11.20000,"079","083",5059,1,0.02
1918,20,18,10.80000,11.20000,"083","086",5205,3,0.06
1919,20,19,10.80000,11.20000,"086","089",4970,1,0.02
1920,20,20,10.80000,11.20000,"089","092",5039,1,0.02
1921,20,21,10.80000,11.20000,"092","096",4947,3,0.06
1922,20,22,10.80000,11.20000,"096","099",4940,3,0.06
1923,20,23,10.80000,11.20000,"099","104",4907,1,0.02
1924,20,24,10.80000,11.20000,"104","109",4995,3,0.06
1925,20,25,10.80000,11.20000,"109","114",4887,2,0.04
1926,20,26,10.80000,11.20000,"114","120",4789,1,0.02
1927,20,27,10.80000,11.20000,"120","126",4756,1,0.02
1928,20,28,10.80000,11.20000,"126","131",4734,3,0.06
1929,20,29,10.80000,11.20000,"131","137",4797,2,0.04
1930,20,30,10.80000,11.20000,"137","143",4761,0,0.00
1931,20,31,10.80000,11.20000,"143","148",4657,0,0.00
1932,20,32,10.80000,11.20000,"148","154",4648,4,0.09
1933,20,33,10.80000,11.20000,"154","159",4698,2,0.04
1934,20,34,10.80000,11.20000,"159","165",4603,5,0.11
1935,20,35,10.80000,11.20000,"165","171",4545,2,0.04
1936,20,36,10.80000,11.20000,"171","176",4677,3,0.06
1937,20,37,10.80000,11.20000,"176","182",4587,3,0.07
1938,20,38,10.80000,11.20000,"182","188",4544,3,0.07
1939,20,39,10.80000,11.20000,"188","194",4429,1,0.02
1940,20,40,10.80000,11.20000,"194","200",4328,1,0.02
1941,20,41,10.80000,11.20000,"200","206",4506,3,0.07
1942,20,42,10.80000,11.20000,"206","212",4498,3,0.07
